global index i, global index j, local index i, local index j, tx, ty, tz, r11, r12, r13, r21, r22, r23, r31, r32, r33, number of matches 
199, 200, 110, 115, -0.2394135965798665, -0.018079121186003157, -0.0009051782200872206, 0.9988372693366452, -0.014944027062116448, 0.04583432599352787, 0.01499361324372085, 0.99988731693542, -0.0007382368075827345, -0.04581812901038307, 0.001424600594243281, 0.9989487822541928, 648
200, 201, 115, 124, -0.19204676701473125, -0.0244258412194756, -0.013024365228754895, 0.9991368660776639, -0.009944756420881697, 0.04033143518688444, 0.009558949473857756, 0.9999068019961278, 0.009747502594628385, -0.040424612916647194, -0.009353563043321323, 0.9991388099403073, 632
201, 202, 124, 125, 0.011258766559378701, 0.0002691945017318136, -0.000574903321219409, 0.9998169982830206, 0.01896680402654863, 0.002496054756731865, -0.01896347300882267, 0.9998192637590133, -0.0013514835656630536, -0.0025212369531115377, 0.0013039023748422545, 0.9999959715932973, 1045
202, 203, 125, 130, -0.044592060285578994, -0.002755923451315143, 0.001016551487035439, 0.9996759584361644, 0.019782734251910544, 0.016019411670046658, -0.019908559184827927, 0.9997718950351424, 0.007733509489517057, -0.015862767599645014, -0.008049926916345828, 0.9998417731224882, 637
203, 204, 130, 135, -0.18585282978920614, -0.010843073010807757, 0.007180252205141684, 0.9992480360579918, -0.0056959509929527955, 0.03835255632330344, 0.005695332797314239, 0.9999837736010574, 0.00012537510475760753, -0.03835264812987658, 9.314974469070894e-05, 0.9992642621972183, 750
204, 205, 135, 140, -0.381797825545418, 0.0097214409177897, -0.2213809393539234, 0.9975509111105173, 0.006774517852787077, 0.06961526880246222, -0.006930178111776743, 0.9999739964998865, 0.001994731907790025, -0.06959994521489134, -0.0024722928441373187, 0.9975719199106282, 507
205, 206, 140, 145, -0.37916839534360003, 0.004067072602228905, -0.19822480601534262, 0.997154791904309, -0.02614033205083061, 0.07070363514379353, 0.02593803110633941, 0.9996564135903057, 0.003778003453433841, -0.07077810060040415, -0.0019333411597314233, 0.9974902118153135, 416
206, 207, 145, 150, -0.3308008339218281, -0.020793210321276036, -0.06335470141520472, 0.9990238893756638, 0.01956327958463154, 0.039604880363604204, -0.019254497634169802, 0.9997812903091068, -0.008163079609626426, -0.03975591500113669, 0.007392539465629497, 0.9991820742901022, 378
207, 208, 150, 155, -0.37063586717601016, -0.0244470931270802, -0.02927079331946341, 0.9988248311297362, -0.006181863817790882, 0.048070170359508446, 0.0061795377815982355, 0.9999808870690068, 0.000197001238400703, -0.04807046943248747, 0.00010028170522658585, 0.9988439417206872, 347
208, 209, 155, 160, -0.488693827351114, -0.003195045946469818, -0.0928170236486959, 0.9978676918337532, -0.02777715358217236, 0.05906351947903419, 0.027897744730813946, 0.9996100401815625, -0.0012179520308702619, -0.05900665583908476, 0.0028630939711384107, 0.9982534834698051, 325
209, 210, 160, 166, -0.4472302177582823, -0.021919673817649546, -0.0038833303203156646, 0.9983473976294971, 0.01464493319541523, 0.05556977216178544, -0.014594794183814241, 0.9998926347772534, -0.0013080141185378008, -0.05558296168020395, 0.0004948231037619222, 0.9984539496245948, 240
210, 211, 166, 170, -0.33661110721980825, -0.03686892344839776, -0.0025294157613337765, 0.9990484956502872, -0.004735617665455409, 0.0433552449448162, 0.0046026980278887734, 0.9999843984211371, 0.00316513588662111, -0.04336955740796178, -0.002962573145651498, 0.9990547055344837, 282
211, 212, 170, 175, -0.2612570372616886, -0.018035407000427158, -0.036458968370967654, 0.9989334791425022, -0.01061601029774066, 0.04493556023478852, 0.01028251898380587, 0.9999178993488114, 0.0076461993963067255, -0.04501304312756159, -0.0071759938140063765, 0.998960625380789, 381
212, 213, 175, 180, -0.1300302595566878, -0.026704237118027288, 0.0022887589469530517, 0.9999203514336459, -0.0015184927883828748, -0.01252936424826742, 0.0014056710472193572, 0.9999584347835943, -0.009008484559096284, 0.012542522781368309, 0.008990154881652, 0.9998809240291979, 469
213, 214, 180, 185, 0.1086849047636211, -0.675510826471106, 0.10480179890911161, 0.9999331650562212, -0.0015429807597885353, 0.01145795055947206, 0.00144599426911583, 0.9999631001560734, 0.008468023785280668, -0.011470593760658428, -0.008450889694543655, 0.99989849881983, 279
214, 215, 185, 190, 0.04217355289956355, -0.793659027163593, -0.01459744499834664, 0.9989798405639365, 0.039906203913075255, 0.021137006318303456, -0.04320617726004745, 0.9807641846782049, 0.19035451215841845, -0.013134092790341076, -0.19107356944837983, 0.9814878433606958, 182
215, 216, 190, 196, 0.004000196807246091, -0.09916797408121723, -0.019288670407982326, 0.999620411969543, 0.021815944130463824, -0.016825473411986622, -0.021961870003315256, 0.999722355641828, -0.0085374408291695, 0.016634549582074755, 0.0089037189786383, 0.9998219919308391, 258
4, 98, 21, 45, -0.14601713062691704, 0.15272497727298073, 0.08942371999391477, 0.9820733934026494, 0.009928542092267425, 0.18823728117067132, 0.009264982936006631, 0.9948624334179025, -0.1008112030729009, -0.18827110787850648, 0.10074801549277285, 0.9769359381824728, 573
5, 98, 28, 45, -0.12691576072345673, 0.10474069836885717, 0.06693009908397585, 0.9869054717972726, 0.012463106613468927, 0.1608174763828376, -0.002780989222545653, 0.9981769816855974, -0.06029078977733248, -0.1612757137189206, 0.05905407866161126, 0.9851409848127735, 760
6, 98, 30, 45, -0.14631045876645726, -0.003724730141679497, -0.018964520498814846, 0.9997631085148176, 0.013701684848472362, 0.01691125912230999, -0.013613932820890552, 0.999893315548973, -0.005293236593050382, -0.01698198121354075, 0.005061753924765067, 0.9998429831534891, 566
7, 98, 35, 45, 0.09741164077947802, -0.06521038087222103, 0.06040717718045539, 0.9940007681398125, 0.02219990822892803, 0.10709639121879999, -0.02107557121880523, 0.9997103685487666, -0.011618920513116504, -0.10732331170470014, 0.009292098294583955, 0.9941807500017389, 703
8, 98, 40, 45, 0.10976913965335215, -0.14517221942272301, 0.06861051042623607, 0.9967169110165702, 0.01646107047374842, 0.07927441234373349, -0.018025157513978707, 0.9996559415111133, 0.019054980926938303, -0.078933471925301, -0.020421355498301284, 0.9966706954904558, 623
9, 98, 49, 45, -0.08160228589179842, -0.22305265597177126, 0.07010474243973734, 0.9862449540065963, -0.005584539064924053, 0.1651959552167025, -0.018802598806049634, 0.9891511332152945, 0.14569316365923837, -0.16421739546913164, -0.14679526076250304, 0.9754403100359365, 501
10, 98, 50, 45, -0.08314386957599938, -0.23055000062066983, 0.05800780513061331, 0.9860619417742147, -0.006829396557350157, 0.16623840208305501, -0.021477761633565916, 0.9855722500417982, 0.16788700278091598, -0.16498652290316645, -0.16911741273508735, 0.9716886064836374, 547
15, 149, 75, 60, 0.00882184705887501, -0.019830636915463093, 0.07160627219980147, 0.9950615028235869, -0.014033426585059277, 0.09826326137853798, 0.011987006575646499, 0.9996994428263711, 0.021385408249521305, -0.09853383820708769, -0.020101914110975793, 0.994930648727465, 591
16, 149, 80, 60, 0.1895261016720788, 0.01833232143694867, 0.004517164871171284, 0.9998327773967509, -0.013337874974040409, 0.012510728766778207, 0.01302185083570929, 0.9996023767809402, 0.025010392534065215, -0.012839339699204227, -0.024843297387270313, 0.9996089044876582, 559
20, 199, 101, 110, 0.08630546373507889, -0.023148256596327837, 0.24175899612142937, 0.9965331279944454, 0.020674452395264498, 0.08058716912612682, -0.022936344790426538, 0.9993656522114974, 0.027243664723069935, -0.0799728009842193, -0.028997589521274417, 0.9963751757770228, 581
21, 198, 105, 105, 0.14018149757409534, 0.02090955406987197, -0.00806980190392085, 0.9999649913251454, 0.0049421848284131285, -0.006752105836233717, -0.0048576968644946745, 0.9999104164024478, 0.012472447677017849, 0.006813142099984356, -0.012439211349803055, 0.9998994184995412, 586
21, 199, 105, 110, -0.19712966611313906, 0.018026534343368136, -0.05273801382871233, 0.9989512947276362, 0.021100229766322455, 0.040633619895202186, -0.021282314864835568, 0.9997652875302251, 0.004053754259949088, -0.04053854753161978, -0.004914280559191589, 0.9991658901356731, 660
22, 197, 110, 100, 0.20875589328274102, 0.04555334098608648, -0.024543004536143772, 0.9981724909186132, -0.016281165217419798, -0.058194518921410414, 0.015470347037631272, 0.9997772562485397, -0.014356401034975359, 0.05841529539312954, 0.013429875178304811, 0.9982020295094719, 565
22, 198, 110, 105, 0.07808817816150855, 0.0175151541151088, -0.010502517281687586, 0.9997838486022215, -0.02047140254841398, -0.0036301173302542484, 0.020494897700575502, 0.9997684509447922, 0.006557717872356787, 0.003495031097652728, -0.006630699295797033, 0.9999719088976824, 692
22, 199, 110, 110, -0.2044202504622939, 0.04063158028250776, -0.06396223676285918, 0.9990867955434649, -0.0029646323884881132, 0.042623771835582594, 0.003048592946850862, 0.9999935386215624, -0.0019049399387386836, -0.04261784898062189, 0.002033142869283413, 0.9990893780229765, 804
23, 198, 115, 105, 0.1272739357128396, 0.025401578223468595, -0.010988093396524113, 0.9997867141135142, -0.010341703841179425, -0.017876673173837135, 0.010177504047335416, 0.9999054063912896, -0.0092518474283075, 0.01797066202089744, 0.009067934226247625, 0.999797393412985, 672
23, 199, 115, 110, -0.14945131301165943, 0.047561083507314666, -0.041307773413294405, 0.9993779142447012, 0.008283080561086318, 0.034280826949315724, -0.007848983151974586, 0.999887548673439, -0.01277824210526332, -0.034382815233636045, 0.01250122330971125, 0.9993305466322797, 776
24, 198, 124, 105, 0.10698286618657182, 0.0010077609949506788, 0.011954405536187788, 0.999248781918685, -0.028170883858688715, -0.026613401448225073, 0.02737348034359414, 0.999179016606608, -0.029866123734600142, 0.027432907390631058, 0.02911518634101283, 0.9991995503984303, 526
24, 199, 124, 110, -0.13545748113133732, 0.03723055461189325, -0.012733374755678725, 0.9999451592529268, -0.009157851577495746, 0.005080574881178897, 0.009188530085975376, 0.9999394928062924, -0.0060482758827369, -0.005024878257016177, 0.006094627205918644, 0.9999688025722219, 604
35, 209, 35, 160, -0.14206432012241366, 0.01566437563965058, 0.00015248333952806126, 0.9716614928503203, -0.2359513808432763, 0.014173538373957462, -0.23607793827588175, -0.9717010469965596, 0.008017625907890171, 0.011880672173568856, -0.011136478076174017, -0.9998674054517244, 601
36, 209, 40, 160, -0.09271191933088457, 0.020826427534310424, 0.003830355044175497, 0.999911855299469, -0.0014064345883672035, 0.013202407860808417, 0.001431701225747163, 0.9999971614871767, -0.0019045338510013938, -0.013199691783321754, 0.0019232678799525023, 0.9999110306309694, 664
37, 209, 45, 160, -0.13312962992832167, 0.020719313994576712, 0.003638098002191007, 0.9997293282122949, -0.008969890496046039, 0.021466517572319523, 0.009141997871925447, 0.9999267444490304, -0.007932818570547272, -0.021393788516844564, 0.008126918238326928, 0.9997380952093624, 544
40, 121, 4, 160, 0.14061987537181994, -0.2315155897788491, 0.08157721905119049, 0.9980645546290584, -0.0013414547973460195, 0.062171901146147915, 0.0014262875424243897, 0.9999981114830971, -0.0013201265411495577, -0.06217001284337926, 0.0014062465164392014, 0.9980645830675436, 634
41, 121, 5, 160, 0.111985812247341, -0.2612118543879226, 0.008546613559974417, 0.999327572071283, -0.006396646666568069, 0.03610383095375217, 0.005187929586847196, 0.9994261282374722, 0.03347386417577619, -0.036297232466345905, -0.03326405128181879, 0.998787271548654, 597
43, 121, 15, 160, -0.189203089322495, -0.060501163205709294, 0.02571690579073174, 0.9997268128327332, 0.022713912031738878, 0.005511615327600921, -0.022621864722078326, 0.9996124306800466, -0.016224662290014815, -0.005878004746596568, 0.016095546904142825, 0.9998531804370356, 697
43, 122, 15, 165, -0.203772964911898, -0.04727532880136467, 0.19796209787021984, 0.9974266865747288, 0.04067198632879714, 0.05904061683814398, -0.041975713280556, 0.9988976661730495, 0.02101171122548936, -0.05812094633733151, -0.023435913511210445, 0.9980344250349024, 569
52, 121, 60, 160, 0.013622070489362148, 0.1673591719984389, 0.008759214827542104, 0.9964020752386431, 0.004367302768982319, 0.08463941827924909, -0.00046889831405635073, 0.9989402141338705, -0.0460242188477805, -0.08475072031845356, 0.04581893989063211, 0.9953481502232281, 503
53, 120, 65, 156, 0.17562934688976706, -0.14238752530267515, 0.016031199602118393, 0.9998327493557617, 0.0005796451185273193, 0.018279423602358937, -0.0001277384570832121, 0.9996945633479567, -0.02471363379645105, -0.018288165533603146, 0.024707165439909414, 0.9995274378311686, 502
53, 121, 65, 160, 0.09913208500913541, -0.2293512198507672, -0.04279186644445402, 0.9981172222083049, -0.00290443167182323, 0.0612664264327663, 0.0014417926932322868, 0.9997132157840176, 0.023904129781439788, -0.06131828410031846, -0.02377079013078541, 0.9978351655316375, 582
54, 167, 70, 150, 0.12246397889054952, -0.0047168302822524705, 0.0329794283984935, 0.9997856417945122, 0.01841525140084347, 0.009463032145088038, -0.01832957086732429, 0.9997909263834538, -0.009062579827787059, -0.00962794336060294, 0.008887183871115069, 0.9999141566502026, 657
54, 168, 70, 155, -0.17429144357546442, -0.025645335569309032, 0.14336892488184505, 0.9966719356626675, 0.000703664220338869, 0.08151415532958832, -0.0004015212435212202, 0.9999929891322699, -0.003722964812987049, -0.08151620356175966, 0.0036778448815510795, 0.9966652306636894, 612
56, 180, 80, 15, -0.15133454874633864, 0.015378324915840928, -0.019989116195697113, 0.9997934582045335, 0.017160028572683218, 0.010889185038577226, -0.017304818315236, 0.9997612020635249, 0.013344740970599192, -0.010657588587309577, -0.013530420092532537, 0.9998516607665476, 551
57, 180, 89, 15, -0.17407005782161816, -0.06949923482667338, -0.0184882847307857, 0.6984440732199049, 0.7054804158368819, 0.12030486047790621, 0.7139269772576653, -0.6985403806320062, -0.04847275286410739, 0.0498412251827881, 0.1197443923409858, -0.9915528895501071, 534
59, 120, 95, 156, 0.30593569162758655, 0.080191068926127, -0.17862896328571054, 0.9999928439384054, -0.0014485265313153878, 0.003494830878407838, 0.0014418261593696937, 0.9999971193188575, 0.0019189818426110382, -0.003497600507026128, -0.0019139291716773934, 0.9999920518013226, 612
59, 121, 95, 160, -0.36130585099290036, -0.06767594820318241, 0.15625914596511226, 0.9987057157817181, -0.03251396294124772, 0.03911183297649021, 0.03230533981706695, 0.9994603093705658, 0.0059544111544638165, -0.03928432619034621, -0.004683183398903424, 0.9992170982869654, 545
75, 129, 75, 200, 0.08939045283664347, 0.0233272365839018, -0.02279990182158926, 0.9996602103038525, 0.008296898388051673, 0.0247108359307456, -0.008596531919511473, 0.9998905130971759, 0.012044146180755564, -0.024608201360820835, -0.01225248119382098, 0.9996220851553754, 575
75, 130, 75, 205, -0.2757164347021203, 0.024883885089824396, -0.17745559421180854, 0.993234927839073, -0.0012091582898676487, 0.1161159595264208, -0.00137373076314707, 0.9997534611979342, 0.022161445948784355, -0.11611412913294253, -0.022171034233444183, 0.9929883958318537, 586
76, 130, 81, 205, -0.20708308126469996, -0.24247093060845687, 0.039619938714162715, -0.11072782375790698, 0.9920239993031083, 0.06023067202434474, 0.9911789698672562, 0.11466796696748671, -0.06644928174501959, -0.0728258109376305, 0.052341591093600454, -0.9959702601499036, 506
78, 139, 93, 10, 0.07095656148419253, 0.001914130075815935, -0.010151486241349865, 0.9992581380442359, -0.02071637561791821, 0.032465448304684535, 0.020872072409716808, 0.9997721878364388, -0.0044641933273333765, -0.03236557037486509, 0.005138502699969224, 0.9994628885778161, 537
79, 139, 95, 10, 0.10610754610095502, -0.02500919494112689, -0.014834028407720681, 0.9997244961971959, -0.016901970631423666, 0.01628665380109731, 0.01726904679143077, 0.9995938931569768, -0.022667791824385906, -0.01589690932784356, 0.02294280174810447, 0.9996103821598541, 513
98, 4, 45, 21, 0.15245444276574555, -0.1647461340013653, -0.04752764489947814, 0.9866442756034473, 0.006729425971026886, -0.16275069353170016, 0.0069021013602341644, 0.9965217388259213, 0.08304688461450681, 0.16274346197547337, -0.08306105509480653, 0.9831660219468404, 605
98, 5, 45, 28, 0.11418044047107875, -0.12294519926684941, -0.05835381195145351, 0.9905125759524441, -0.00926002346172644, -0.137109769329329, 0.017250271809889153, 0.9982135097816399, 0.05720329546368105, 0.13633512020949853, -0.059025764331421655, 0.988902772846023, 730
98, 6, 45, 30, 0.14582428477269777, -0.017847311904157417, 0.014036681415362084, 0.9998047393079899, 0.01586863048857288, -0.0117758152031807, -0.015733627024327543, 0.9998104292459629, 0.011469897630903418, 0.011955594420258562, -0.011282381726440551, 0.9998648766831632, 625
98, 7, 45, 35, -0.0835435632111302, 0.06491842312546647, -0.0787179774425888, 0.993313184575251, -0.016101870309046386, -0.11432255736084687, 0.017557910654465325, 0.9997769130764933, 0.011740692172426922, 0.11410800639053902, -0.01366944957884304, 0.9933743045930814, 703
98, 8, 45, 40, -0.08232538520099093, 0.14068474003901604, -0.1061224496747411, 0.9943501879151115, -0.017099016299538472, -0.10476319694802307, 0.017336529533399234, 0.9998487903838712, 0.0013568756932297909, 0.10472415450563306, -0.0031654398584432504, 0.9944962702059688, 602
98, 10, 45, 50, 0.08551495952672158, 0.236563899468503, 0.012482966623844516, -0.7573359115048459, 0.6366235378544026, -0.14543998141800066, 0.6519486104782342, 0.7498817726301572, -0.11242925052028423, 0.03748768385248463, -0.1799661027160317, -0.9829582266976451, 538
120, 43, 156, 15, -0.20369019521928564, -0.05566646394131596, 0.034131415823227415, 0.9946051135410846, -0.0013602123423098118, -0.1037247219341181, -0.001460355719595555, 0.9996313345407545, -0.027112033591056017, 0.10372336033458676, 0.027117242239102054, 0.994236450596259, 540
120, 53, 156, 65, -0.17728035501363046, 0.14103015029323554, 0.007684181539863788, 0.9998918991579802, 0.0035838921010382142, -0.01425993392886014, -0.003281775487643367, 0.9997708495621239, 0.02115368326030545, 0.014332478777100685, -0.021104598627710087, 0.9996745350207072, 503
120, 59, 156, 95, -0.3048654994084909, -0.07360559347601207, 0.18323429087140816, 0.9999943001450783, 0.0024846181870697894, -0.002286121129645263, -0.0024935016048566777, 0.9999893204743293, -0.0038911935232760755, 0.0022764285847586066, 0.00389687179074309, 0.9999898160797164, 646
121, 40, 160, 4, -0.12772092538378127, 0.24432942049011266, -0.06339368920039835, 0.9986422494766257, -1.6382328448431874e-05, -0.05209277581281487, -0.0012694284837697434, 0.9996953388261729, -0.024649910355792597, 0.05207730898951524, 0.024682569980521842, 0.998337981160472, 678
121, 41, 160, 5, -0.1012189394786891, 0.26547179753364475, -0.011178131591752771, 0.9990475619479344, 0.0012419073106135082, -0.04361681593284881, -0.002658016193657529, 0.9994706672381422, -0.032424069461700664, 0.043553460434304164, 0.03250912174720817, 0.9985220343524837, 571
121, 43, 160, 15, 0.18629732306854133, 0.07039717518291407, -0.021379994051236986, 0.9996202021589208, -0.016495456360740592, -0.022076035767541028, 0.01687723854042489, 0.9997092582616138, 0.01722085262880718, 0.021785551519491984, -0.01758689470783293, 0.9996079685954523, 751
121, 52, 160, 60, 0.00039575516177978344, -0.1680294168095698, 0.006110283569771859, 0.995294575700603, 0.0004728498169585209, -0.09689418968135889, 0.010576790354861353, 0.9934825224418814, 0.11349277117202644, 0.09631634901067337, -0.11398356905961203, 0.9888027644063736, 558
121, 53, 160, 65, -0.06621760023561747, 0.2422553677202552, -0.03446537956926152, 0.9951647490544625, -0.014294501942391395, -0.09717401634998543, 0.017082671151262004, 0.9994641466411683, 0.02792135249551498, 0.09672282349945242, -0.029446337515214426, 0.994875674957044, 570
121, 59, 160, 95, 0.16441140581040398, -0.060187239455699676, 0.35900593096883365, 0.9937151547055785, 0.0014557078286020464, -0.1119288712673612, -0.0025741220977069036, 0.9999481908681199, -0.009848323461396285, 0.11190873604814734, 0.010074546852933117, 0.9936674183557666, 587
122, 43, 165, 15, 0.21224448691666287, 0.07563350241230112, -0.1793856773038812, 0.9974157045621189, -0.046838516047812945, -0.05447995693180676, 0.04571158710385349, 0.9987178450858809, -0.0217512462048002, 0.05542890128172978, 0.01920466926176179, 0.9982779260212286, 599
129, 75, 200, 75, -0.08951173931395794, -0.02102220341647346, 0.02450232716625228, 0.9977941807705597, -0.017055738681316605, -0.06415508240538746, 0.015767544166857467, 0.9996648461445783, -0.02053241178437008, 0.06448377603206541, 0.01947555290027579, 0.9977286933169132, 603
130, 75, 205, 75, 0.31143627069057433, -0.021331235429587918, 0.10335219258667425, 0.9798532698091149, 0.01654535250476809, -0.19903221084758835, -0.020367259404806437, 0.999645114613483, -0.017170310822290237, 0.19867748837934116, 0.020878125871104797, 0.9798425176891371, 582
130, 76, 205, 81, 0.21379798561447377, 0.235671012519782, 0.04466418570870229, -0.12784596834053927, 0.988870750209831, -0.07609236333901127, 0.9901120204205602, 0.13171933529239496, 0.04825146348916157, 0.05773729641909134, -0.06917120853054379, -0.995932602394679, 546
139, 78, 10, 93, -0.06966062702947136, -0.00445563976092861, 0.016404100118481733, 0.999712213216892, -0.012231661756356416, -0.020636792281306424, 0.012164436811881433, 0.9999202981138697, -0.0033799255790409257, 0.020676489596482404, 0.003127917925425739, 0.9997813255444503, 546
139, 79, 10, 95, -0.10621727598775522, 0.02341791065772954, 0.016547244850375613, 0.9999176536321421, 0.012557271877344846, -0.002645917192555025, -0.01250123921311701, 0.9997173053447469, 0.020224450854708267, 0.0028991331338589876, -0.020189708200876417, 0.99979196371537, 504
149, 15, 60, 75, -0.072863861577186, -0.017006246424063502, -0.00042734410007974274, 0.9964907625667078, 0.0374360239848315, -0.07486457257893969, -0.03882078483149684, 0.9990993917632974, -0.017127522975495198, 0.07415596256732727, 0.01997371989431907, 0.9970466106102046, 523
149, 16, 60, 80, -0.18857070755059532, -0.003318211522237468, -0.02658382457280452, 0.9994969946915432, 0.0018972208717705278, -0.031656881645810556, -0.001420980814006962, 0.999885589141293, 0.015059529909518464, 0.031681831009260815, -0.015006971064580862, 0.9993853372965642, 528
167, 54, 150, 70, -0.11979945735971675, 0.0043611363603355425, -0.04166998700589984, 0.999593077178789, -0.019633206890632346, -0.020693410628256657, 0.01977102925113923, 0.9997835554657236, 0.006476775638165015, 0.0205617717765421, -0.006883270117186941, 0.9997648894284611, 677
168, 54, 155, 70, 0.2103408999408391, 0.0356307306731744, -0.07795508967111463, 0.9936775781857692, -0.00420920770368564, -0.11219248273111755, 0.003937377461660878, 0.9999887521616374, -0.002644354162322793, 0.1122023514441176, 0.002185891287009063, 0.993682974700529, 637
179, 56, 10, 80, -0.11105835334598145, -0.05087230114656913, 0.03331987630180207, 0.9997821423818288, 0.0034885225412039367, -0.02057906666688077, -0.003697713818861413, 0.9999417928393999, -0.010135967918306114, 0.020542509265281974, 0.010209855219671729, 0.9997368474601099, 505
180, 56, 15, 80, 0.12496977813616587, -0.08596692483736054, -0.023031406261131555, 0.9979302482907205, 0.03182250018197133, -0.05587976403484116, -0.022031120085098832, 0.9855712126047708, 0.16782137716202206, 0.06041398260516401, -0.16624293478800872, 0.9842324102257826, 508
197, 22, 100, 110, -0.20752625489627124, -0.04322388785646258, 0.03634608609232674, 0.9981076828114078, 0.015086494890109502, 0.05961083110285615, -0.015937642234159943, 0.9997773529137788, 0.013828816317141997, -0.05938893055829893, -0.01475270390972632, 0.9981259002022206, 542
197, 23, 100, 115, -0.29505528362328065, -0.02662369271419908, -0.014388262704577687, 0.9986246139123444, 0.005110918224265189, 0.05218006327445542, -0.006509540000252619, 0.9996231217269691, 0.026669090682175604, -0.05202409420072931, -0.026972078594981675, 0.998281523719066, 543
197, 24, 100, 124, -0.26279946653505487, -0.0022822323149832204, 0.13488862554849218, 0.9989611798405491, 0.02203717516871563, 0.039886389685725276, -0.023468638581346984, 0.9990839661938008, 0.03578339695449066, -0.03906128741754832, -0.03668230370420971, 0.9985632801281228, 518
198, 21, 105, 105, -0.0264934987881474, -0.04526785742721167, -0.13191701566590108, 0.9963692917549976, 0.03138053764284087, 0.07914225360002476, -0.03115294312914087, 0.9995061826803395, -0.004109126204950986, -0.07923211837403384, 0.0016286930410454943, 0.9968548634465005, 543
198, 22, 105, 110, -0.07719053855946283, -0.016280531502847025, 0.01707079706389099, 0.9997484760824297, 0.018239401246142314, 0.013050241876757874, -0.018178470797381305, 0.999823368050567, -0.004772410238935357, -0.013134982692353836, 0.004533976422760537, 0.9999034529830714, 619
198, 23, 105, 115, -0.1280045351042757, -0.01694394633747118, 0.017098969554359203, 0.9997352903076546, 0.009350327970655301, 0.021021909530557756, -0.00964526176746961, 0.9998558588700953, 0.01397248755879849, -0.02088823206752342, -0.014171550726189627, 0.9996813736941924, 631
198, 24, 105, 124, -0.03598418705310074, 0.017701641502667606, -0.09990519116481889, 0.9975063163432601, 0.013326577192406168, 0.06930765611124576, -0.015480900659621457, 0.9994105980516569, 0.03063981424219811, -0.06885848219403928, -0.03163635317738587, 0.9971246915945714, 516
199, 20, 110, 101, 0.25134139636888914, 0.05701212762883669, -0.0030011388151787834, 0.9992310860081496, -0.03318556520778175, -0.020879535838076144, 0.03285288435049492, 0.9993308426101405, -0.016079645455053776, 0.021399176265141654, 0.01538132861449936, 0.9996526846786467, 506
199, 21, 110, 105, 0.12059009024035726, -0.007600301161960517, 0.16542860956611397, 0.994618066875188, -0.018262712121846443, -0.10198712855757155, 0.01811070767344548, 0.9998330680677467, -0.0024162503602655153, 0.10201423093388044, 0.0005561871906532614, 0.9947827839999935, 646
199, 22, 110, 110, 0.20362671120615922, -0.026673057219906898, 0.07317405516257727, 0.9987196879823064, 0.0021788011950971057, -0.05053946637902627, -0.0018483495279607396, 0.9999766150029926, 0.006584303393608866, 0.05055263040185864, -0.006482458832020729, 0.9987003601115522, 776
199, 23, 110, 115, 0.15724126271958033, -0.009227591174458451, 0.038653856588079405, 0.9995178999670635, -0.010196517526543707, -0.02932573401914514, 0.010854722288640626, 0.9996907486012334, 0.022373693596316982, 0.02908853123599185, -0.02268122993658553, 0.9993194780244687, 788
199, 24, 110, 124, 0.14027176582263437, -0.0035671254775361274, 0.014425309447352134, 0.9933210851234253, 0.02398779383555657, -0.11286189612142786, -0.019996683960874957, 0.9991385598296091, 0.03636304294449864, 0.11363694152778851, -0.03386331360805425, 0.9929450747708518, 624
209, 35, 160, 35, 0.13940655669252888, -0.03151924520798358, 0.00012688516177043204, 0.9998655441034714, -0.01420196572222622, -0.008197431566888475, 0.014375183350230107, 0.9996660663025428, 0.0214734716999169, 0.007889728659236284, -0.021588424046802925, 0.9997358111665597, 595
209, 36, 160, 40, 0.09451483025618743, -0.009044165041797607, -0.005390883968662142, 0.9998803280814932, 0.004679310867865447, -0.01474562868945716, -0.004469626050535355, 0.9998888845284623, 0.01422114761176578, 0.014810535392545432, -0.01415353829362619, 0.9997901406771108, 658
209, 37, 160, 45, 0.134085513960065, -0.013387511614045805, -0.002805988806158674, 0.9999679999483442, 0.006438671932957877, -0.004747903015811085, -0.0064468322726146604, 0.9999777646873492, -0.0017054279642127268, 0.0047368167535361, 0.0017359823248176906, 0.999987274385235, 536
